step,charts/episodic_return_mean,charts/episodic_return_mean_eval,track,method,experiment
13402112,7.5,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13418496,6.25,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13434880,6.363636493682861,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13451264,6.133333206176758,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13467648,6.92307710647583,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13484032,6.704545497894287,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13500416,7.469879627227783,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13516800,7.553191661834717,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13533184,7.142857074737549,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13549568,7.0731706619262695,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13565952,7.432432651519775,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13582336,6.494845390319824,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13598720,6.447368621826172,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13615104,6.612903118133545,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13631488,5.897435665130615,5.486381530761719,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13647872,6.4285712242126465,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13664256,6.931818008422852,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13680640,6.7889909744262695,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13697024,7.662337779998779,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13713408,6.027397155761719,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13729792,6.71875,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13746176,6.511627674102783,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13762560,7.319587707519531,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13778944,6.024096488952637,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13795328,7.228915691375732,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13811712,6.914893627166748,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13828096,6.5217390060424805,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13844480,6.513761520385742,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13860864,6.593406677246094,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13877248,7.441860675811768,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13893632,6.92307710647583,6.2109375,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13910016,6.794871807098389,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13926400,6.2650604248046875,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13942784,6.458333492279053,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13959168,6.6315789222717285,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13975552,6.962025165557861,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
13991936,6.915887832641602,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14008320,7.063492298126221,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14024704,6.547618865966797,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14041088,7.211538314819336,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14057472,7.3913044929504395,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14073856,6.811594009399414,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14090240,7.4590163230896,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14106624,7.1186442375183105,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14123008,7.099999904632568,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14139392,6.120689868927002,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14155776,6.458333492279053,5.968992233276367,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14172160,7.1052632331848145,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14188544,7.228915691375732,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14204928,6.796116352081299,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14221312,6.752136707305908,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14237696,6.724137783050537,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14254080,6.456692695617676,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14270464,7.440000057220459,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14286848,6.5625,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14303232,7.68595027923584,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14319616,6.666666507720947,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14336000,7.016129016876221,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14352384,6.484375,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14368768,7.38095235824585,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14385152,6.145833492279053,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14401536,7.179487228393555,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14417920,7.0786519050598145,5.8984375,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14434304,6.730769157409668,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14450688,6.614173412322998,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14467072,7.3728814125061035,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14483456,7.661290168762207,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14499840,6.800000190734863,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14516224,5.584415435791016,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14532608,7.113401889801025,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14548992,6.931818008422852,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14565376,6.956521511077881,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14581760,6.0,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14598144,6.52892541885376,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14614528,6.321838855743408,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14630912,6.266666889190674,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14647296,7.0731706619262695,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14663680,7.126436710357666,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14680064,6.857142925262451,5.719844341278076,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14696448,7.641509532928467,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14712832,7.160493850708008,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14729216,6.385542392730713,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14745600,6.692307472229004,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14761984,7.08737850189209,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14778368,7.735848903656006,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14794752,7.052631378173828,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14811136,6.836734771728516,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14827520,7.070706844329834,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14843904,7.530864238739014,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14860288,7.17391300201416,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14876672,7.9464287757873535,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14893056,7.142857074737549,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14909440,6.952381134033203,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14925824,6.363636493682861,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14942208,7.448979377746582,6.34241247177124,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14958592,7.204300880432129,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14974976,6.551723957061768,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
14991360,7.3255815505981445,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15007744,7.752809047698975,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15024128,7.01298713684082,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15040512,7.457627296447754,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15056896,6.703296661376953,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15073280,6.483516693115234,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15089664,6.470588207244873,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15106048,7.0,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15122432,6.95121955871582,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15138816,6.692307472229004,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15155200,6.857142925262451,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15171584,7.16417932510376,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15187968,7.9464287757873535,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15204352,7.279411792755127,5.9143967628479,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15220736,6.413793087005615,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15237120,6.875,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15253504,7.3684210777282715,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15269888,7.2988505363464355,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15286272,7.266666889190674,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15302656,6.976744174957275,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15319040,7.203389644622803,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15335424,7.259259223937988,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15351808,6.82243013381958,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15368192,7.03389835357666,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15384576,7.439024448394775,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15400960,7.5757575035095215,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15417344,7.222222328186035,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15433728,7.761194229125977,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15450112,7.285714149475098,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15466496,7.476635456085205,5.625,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15482880,7.111111164093018,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15499264,7.037036895751953,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15515648,7.862069129943848,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15532032,7.229729652404785,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15548416,7.161290168762207,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15564800,7.972027778625488,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15581184,6.962025165557861,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15597568,7.285714149475098,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15613952,7.5,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15630336,7.405063152313232,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15646720,7.610063076019287,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15663104,7.0,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15679488,7.155172348022461,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15695872,7.816901206970215,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15712256,6.875,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15728640,7.096774101257324,5.9765625,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15745024,7.61904764175415,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15761408,7.241379261016846,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15777792,7.0,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15794176,7.2727274894714355,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15810560,7.3913044929504395,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15826944,7.03125,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15843328,7.199999809265137,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15859712,7.714285850524902,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15876096,6.8539323806762695,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15892480,6.782608509063721,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15908864,7.027027130126953,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15925248,7.777777671813965,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15941632,7.461538314819336,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15958016,7.1875,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15974400,7.457627296447754,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
15990784,7.1681413650512695,6.4453125,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16007168,7.3728814125061035,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16023552,7.516778469085693,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16039936,7.154471397399902,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16056320,7.101449489593506,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16072704,6.934306621551514,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16089088,7.909090995788574,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16105472,6.846847057342529,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16121856,7.142857074737549,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16138240,7.282608509063721,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16154624,7.542372703552246,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16171008,7.142857074737549,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16187392,7.299270153045654,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16203776,7.920000076293945,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16220160,7.111111164093018,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16236544,6.833333492279053,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16252928,6.666666507720947,5.859375,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16269312,6.486486434936523,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16285696,7.517730712890625,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16302080,7.0547943115234375,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16318464,7.839506149291992,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16334848,8.098591804504395,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16351232,7.732558250427246,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16367616,7.322834491729736,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16384000,7.1317830085754395,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16400384,7.338709831237793,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16416768,7.461538314819336,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16433152,7.647058963775635,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16449536,7.096774101257324,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16465920,7.157894611358643,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16482304,6.346153736114502,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16498688,7.785714149475098,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16515072,7.217391490936279,6.484375,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16531456,8.067227363586426,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16547840,7.916666507720947,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16564224,6.900000095367432,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16580608,7.710843563079834,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16596992,7.261904716491699,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16613376,7.3214287757873535,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16629760,7.545454502105713,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16646144,7.256637096405029,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16662528,7.049180507659912,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16678912,7.529411792755127,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16695296,6.341463565826416,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16711680,6.705882549285889,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16728064,8.169013977050781,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16744448,7.472527503967285,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16760832,7.5714287757873535,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16777216,7.398374080657959,6.171875,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16793600,7.6271185874938965,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16809984,7.669902801513672,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16826368,7.281553268432617,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16842752,8.800000190734863,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16859136,6.941176414489746,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16875520,6.831683158874512,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16891904,7.421383857727051,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16908288,7.364864826202393,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16924672,7.920792102813721,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
16941056,7.615384578704834,,gen,impala_ent_coef_0_005,ninja_impala_ent_coef_0_005_agent=impala_seed=0_time=1681259932
