step,charts/episodic_return_mean,charts/episodic_return_mean_eval,track,method,experiment
2064384,8.04444408416748,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2080768,8.21100902557373,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2097152,8.040816307067871,7.821011543273926,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2113536,7.755102157592773,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2129920,8.067227363586426,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2146304,8.122448921203613,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2162688,7.714285850524902,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2179072,7.818181991577148,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2195456,8.043478012084961,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2211840,7.7533040046691895,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2228224,8.416666984558105,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2244608,7.701612949371338,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2260992,8.008130073547363,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2277376,7.659574508666992,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2293760,7.97520637512207,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2310144,7.876447677612305,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2326528,7.943548202514648,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2342912,8.101265907287598,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2359296,7.6724138259887695,7.081712245941162,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2375680,7.848605632781982,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2392064,7.768924236297607,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2408448,8.109243392944336,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2424832,8.571428298950195,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2441216,8.220338821411133,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2457600,8.035714149475098,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2473984,7.859922409057617,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2490368,8.625954627990723,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2506752,8.05907154083252,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2523136,8.666666984558105,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2539520,7.89883279800415,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2555904,7.692307472229004,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2572288,8.060344696044922,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2588672,8.080357551574707,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
2605056,8.232932090759277,,gen,mixer_sigmoid_individual_entropy_623k_params,coinrun_detached_log_prob_mul2_agent=mixer-sigmoid-individual-entropy_seed=0_time=1681118331
